,0,1,2,3,4,5,6,7,8,9,10
0,0.05635491606714628,0.09609292502639916,0.22659732540861813,0.3201024327784891,0.04522184300341297,0.09750201450443191,0.12593984962406016,0.9263171707893183,0.0009337068160597573,0.03700516351118761,0.0009442870632672333
1,0.031668696711327646,0.08592910848549946,0.19359875097580015,0.2681912681912682,0.04092071611253197,0.0963855421686747,0.055734190782422297,0.3150782361308677,0.0009671179883945841,0.025974025974025976,0.0009433962264150943
2,0.05219454329774614,0.109717868338558,0.2191265060240964,0.33078393881453155,0.07023411371237458,0.12225705329153605,0.06117908787541713,0.9258403222611108,0.02001906577693041,0.08852459016393442,0.021159153633854646
3,0.05324074074074074,0.09533678756476684,0.19937936384794414,0.2777394900068918,0.039586919104991396,0.08980582524271845,0.0694300518134715,0.48081841432225064,0.01358695652173913,0.21052631578947367,0.006517690875232775
4,0.04004854368932039,0.08289054197662062,0.1721377101681345,0.251063829787234,0.04083405734144222,0.09023789991796555,0.044296788482835,0.407871198568873,0.0030959752321981426,0.002749770852428964,0.002926829268292683
5,0.044529262086514,0.09211986681465038,0.2083668543845535,0.2949894142554693,0.027124773960216998,0.07046979865771812,0.07717391304347826,0.4,0.004158004158004158,0.05751072961373391,0.007858546168958742
6,0.046228710462287104,0.10666666666666667,0.21490593342981187,0.3197278911564626,0.0587248322147651,0.11347517730496454,0.15282685512367492,0.3107067879636109,0.002843601895734597,0.07036423841059603,0.0027803521779425394
7,0.04028436018957346,0.09015544041450778,0.1805111821086262,0.24369142033165103,0.023070097604259095,0.06572379367720466,0.04838709677419355,0.9313312580113532,0.0,0.002803738317757009,0.0
8,0.044136191677175286,0.10378378378378378,0.20268138801261829,0.267425320056899,0.0456540825285338,0.09813463098134631,0.07351351351351351,0.21328671328671328,0.33133253301320525,0.643857415658816,0.06943268416596104
9,0.05293440736478711,0.10372608257804633,0.1644518272425249,0.23890532544378698,0.04498269896193772,0.09172077922077922,0.06367432150313153,0.564570943075616,0.01004566210045662,0.16292974588938713,0.004703668861712135
10,0.044472681067344345,0.08738938053097345,0.13379669852302345,0.22076923076923077,0.03674540682414698,0.09135802469135802,0.1671111111111111,0.93133544921875,0.002777777777777778,0.24074074074074073,0.001892147587511826
11,0.036556603773584904,0.08686659772492245,0.20799407846039972,0.3005181347150259,0.05141388174807198,0.10436893203883495,0.0625,0.21139554087530965,0.000966183574879227,0.0027100271002710027,0.0009606147934678194
12,0.04294478527607362,0.07883369330453564,0.20376175548589343,0.27078891257995735,0.03360581289736603,0.08639863130881095,0.0379041248606466,0.329616724738676,0.003188097768331562,0.004816955684007707,0.0030737704918032786
13,0.06318347509113001,0.10127931769722814,0.20923076923076922,0.31348167539267013,0.02575488454706927,0.05812973883740522,0.08597748208802457,0.40649428743235116,0.006362672322375398,0.013979496738117428,0.005994005994005994
14,0.052318668252080855,0.10858324715615306,0.20110847189231987,0.3074346952444742,0.032830523513753325,0.08069883527454243,0.0979020979020979,0.2608012568735271,0.003006012024048096,0.019038984587488667,0.003940886699507389
15,0.0481786133960047,0.08395324123273114,0.15484922575387122,0.2630117973629424,0.05060034305317324,0.1050080775444265,0.09045725646123261,0.1856763925729443,0.0028517110266159697,0.015138023152270703,0.002859866539561487
16,0.05725190839694656,0.10663764961915125,0.21312741312741312,0.32276843467011646,0.05285592497868713,0.107457898957498,0.16681859617137648,0.6128060263653484,0.0488013698630137,0.51113051069402,0.008984725965858042
17,0.030612244897959183,0.0686164229471316,0.16624895572263992,0.2483419307295505,0.036490008688097306,0.08613617719442165,0.06182212581344902,0.5733558178752108,0.001869158878504673,0.013380909901873328,0.0019249278152069298
18,0.04495747266099635,0.08855291576673865,0.18028846153846154,0.25755395683453236,0.03262786596119929,0.09555189456342669,0.06837606837606838,0.9292630784708249,0.0009900990099009901,0.002777777777777778,0.0009900990099009901
19,0.048406139315230225,0.08663883089770355,0.1635322976287817,0.2780487804878049,0.02964254577157803,0.08435708435708436,0.04668838219326819,0.29065489330389993,0.010628019323671498,0.14580152671755725,0.012264150943396227
20,0.0407673860911271,0.09625126646403243,0.20090634441087613,0.2846666666666667,0.061872909698996656,0.11723052714398112,0.08746355685131195,0.9300590612371775,0.0071877807726864335,0.15765765765765766,0.006398537477148081
21,0.051932367149758456,0.09452201933404941,0.2068696330991413,0.32289628180039137,0.03475238922675934,0.08094848732624693,0.08686659772492245,0.9225386267581237,0.006789524733268671,0.0160857908847185,0.006756756756756757
