,0,1,2,3,4,5,6,7,8,9,10
0,0.6714116251482799,0.6257413997627521,0.35883748517200476,0.2846975088967972,0.3155397390272835,0.20937129300118623,0.5,0.004744958481613286,0.08125741399762752,0.011862396204033215,0.08659549228944247
1,0.66785290628707,0.6233689205219455,0.35231316725978645,0.3054567022538553,0.30782918149466193,0.2111506524317912,0.529655990510083,0.5112692763938316,0.011862396204033215,0.009489916963226572,0.020166073546856466
2,0.6702253855278766,0.638196915776987,0.39916963226571767,0.3564650059311981,0.37544483985765126,0.2746144721233689,0.505338078291815,0.5136417556346382,0.05516014234875445,0.013641755634638196,0.08066429418742586
3,0.6981020166073547,0.6435349940688019,0.3790035587188612,0.32977461447212336,0.3819691577698695,0.26334519572953735,0.5207591933570581,0.45670225385527874,0.042111506524317915,0.012455516014234875,0.022538552787663108
4,0.6743772241992882,0.6334519572953736,0.400355871886121,0.3600237247924081,0.3665480427046263,0.25741399762752076,0.5243179122182681,0.49110320284697506,0.07651245551601424,0.02372479240806643,0.08125741399762752
5,0.6767497034400949,0.6281138790035588,0.38137603795966785,0.3386714116251483,0.3274021352313167,0.22301304863582444,0.498220640569395,0.5830367734282325,0.020166073546856466,0.019572953736654804,0.033214709371293
6,0.6654804270462633,0.6186239620403321,0.38434163701067614,0.3208778173190985,0.36773428232502964,0.26512455516014233,0.5142348754448398,0.4786476868327402,0.04448398576512456,0.014234875444839857,0.042111506524317915
7,0.6601423487544484,0.6239620403321471,0.38730723606168443,0.333926453143535,0.4626334519572954,0.35765124555160144,0.5302491103202847,0.0,0.2597864768683274,0.028469750889679714,0.15302491103202848
8,0.669632265717675,0.6209964412811388,0.35765124555160144,0.3190984578884935,0.34816132858837484,0.2402135231316726,0.5148279952550415,0.45729537366548045,0.09430604982206406,0.0166073546856465,0.08066429418742586
9,0.6743772241992882,0.6269276393831554,0.37247924080664296,0.3291814946619217,0.36180308422301305,0.22894424673784106,0.5005931198102017,0.020166073546856466,0.01601423487544484,0.013641755634638196,0.03143534994068802
10,0.6702253855278766,0.6251482799525504,0.34341637010676157,0.2793594306049822,0.27995255041518385,0.18505338078291814,0.44958481613285883,0.0005931198102016608,0.06524317912218268,0.019572953736654804,0.10201660735468565
11,0.7016607354685647,0.6476868327402135,0.39916963226571767,0.3499406880189798,0.2959667852906287,0.21648873072360617,0.5231316725978647,0.01542111506524318,0.03914590747330961,0.013048635824436536,0.06287069988137604
12,0.6737841043890866,0.632858837485172,0.37425860023724794,0.30071174377224197,0.43416370106761565,0.29359430604982206,0.5551601423487544,0.039739027283511266,0.14056939501779359,0.02491103202846975,0.10676156583629894
13,0.6518386714116251,0.6138790035587188,0.35765124555160144,0.3084223013048636,0.3238434163701068,0.20521945432977462,0.498220640569395,0.5071174377224199,0.045077105575326216,0.022538552787663108,0.09430604982206406
14,0.6500593119810202,0.6073546856465006,0.3232502965599051,0.2793594306049822,0.29359430604982206,0.15895610913404506,0.50355871886121,0.35231316725978645,0.013048635824436536,0.013048635824436536,0.05338078291814947
15,0.6447212336892052,0.608540925266904,0.32265717674970346,0.26986951364175565,0.35468564650059314,0.2556346381969158,0.4786476868327402,0.49466192170818507,0.05634638196915777,0.018979833926453145,0.08718861209964412
16,0.6737841043890866,0.6352313167259787,0.39205219454329776,0.32858837485172004,0.43534994068801897,0.30782918149466193,0.49762752075919336,0.46322657176749704,0.1542111506524318,0.017793594306049824,0.09134045077105575
