,0,1,2,3,4,5,6,7,8,9,10
0,0.056451612903225805,0.10795454545454546,0.24829467939972716,0.3469194312796208,0.008695652173913044,0.02640642939150402,0.49300155520995337,0.895842423486879,0.6815200617283951,0.7777331189710611,0.5203606748109366
1,0.06190476190476191,0.12544802867383512,0.2826086956521739,0.3507692307692308,0.015437392795883362,0.04197530864197531,0.47339449541284406,0.4513888888888889,0.7718083633342564,0.8188080918534718,0.6763428120063191
2,0.016194331983805668,0.07570977917981073,0.1762917933130699,0.23680981595092024,0.008746355685131196,0.01843817787418655,0.47368421052631576,0.41158221302998965,0.7317073170731707,0.7909512470234366,0.5934579439252337
3,0.057777777777777775,0.08904109589041095,0.3150887573964497,0.3872017353579176,0.006968641114982578,0.011780104712041885,0.4978050921861282,0.6133720930232558,0.296875,0.7802809435462497,0.5235586772022242
4,0.030303030303030304,0.0718954248366013,0.21107784431137724,0.3162743091095189,0.007473841554559043,0.013969732246798603,0.48670427074939565,0.4351669941060904,0.6192799070847851,0.7559311981020166,0.45357023131076096
5,0.031746031746031744,0.06832298136645963,0.17294281729428174,0.25823591923485656,0.011920529801324504,0.016634050880626222,0.4055390702274975,0.27529761904761907,0.7657939669891861,0.7504172356243363,0.44272976680384085
6,0.027149321266968326,0.0673758865248227,0.2409090909090909,0.3366778149386845,0.005154639175257732,0.014285714285714285,0.5861244019138756,0.4891398783666377,0.4889304646086685,0.745462934481698,0.40881184543156374
7,0.0944206008583691,0.11949685534591195,0.21371610845295055,0.3393213572854291,0.0019880715705765406,0.01589825119236884,0.49795918367346936,0.8970381679389313,0.033873343151693665,0.6186186186186187,0.08081957882754695
8,0.03125,0.08080808080808081,0.24617737003058104,0.30995475113122173,0.007532956685499058,0.015455950540958269,0.4613259668508287,0.5506732813607371,0.19594260267194458,0.747329874885566,0.3767175572519084
9,0.05181347150259067,0.11567164179104478,0.25,0.3490384615384615,0.005016722408026756,0.02107728337236534,0.5620287868403016,0.8950960566228514,0.7237373737373738,0.7914411579609818,0.5857363542739444
10,0.04411764705882353,0.08013937282229965,0.22743055555555555,0.29554140127388534,0.011945392491467578,0.013227513227513227,0.4876977152899824,0.8970884453396814,0.5815134586084306,0.7575226409582237,0.43779904306220097
11,0.04265402843601896,0.08710801393728224,0.21631205673758866,0.2947103274559194,0.009950248756218905,0.01591187270501836,0.4667949951876805,0.8951973432111381,0.609478672985782,0.753780017788319,0.4563780568407138
12,0.03125,0.09342560553633218,0.24386252045826515,0.36388384754990927,0.0,0.002828854314002829,0.4613880742913001,0.8907906589979905,0.15725593667546175,0.6885151920504491,0.22103213242453748
